     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
896.5,32.1963,20.3663,31.2119,660.128,Dry
896.8,11.3988,20.7807,31.1888,771.308,Dry
897,63.3926,21.4253,30.7269,667.077,Dry
897.3,52.9939,22.3921,30.5421,701.82,Dry
897.5,63.3926,23.7273,30.1726,694.872,Dry
897.8,73.7914,24.1416,29.9878,708.769,Dry
898,104.988,23.9114,30.6345,736.564,Dry
898.3,63.3926,23.2669,31.7431,680.974,Dry
898.5,11.3988,22.7604,32.0665,757.41,Dry
898.8,47.7945,22.4842,32.205,736.564,Dry
899,63.3926,22.1619,32.2512,757.41,Dry
899.3,42.5951,22.3,32.5284,771.308,Dry
899.5,32.1963,21.9777,32.1126,764.359,Dry
899.8,32.1963,21.9317,32.0203,729.615,Dry
900,52.9939,22.3461,31.4198,799.103,Dry
900.3,63.3926,22.5302,30.9117,833.846,Dry
900.5,63.3926,22.8986,30.6576,569.795,Dry
900.8,84.1902,22.8525,30.6345,687.923,Dry
901,32.1963,22.6683,31.1426,674.026,Dry
901.3,52.9939,22.3,31.72,632.333,Dry
901.5,32.1963,21.8857,32.1126,653.18,Dry
901.8,84.1902,21.9777,31.9741,618.436,Dry
902,1,22.1619,31.466,646.231,Dry
902.3,42.5951,22.3461,31.1888,667.077,Dry
902.5,21.7975,21.9317,31.235,646.231,Dry
902.8,42.5951,21.2411,31.6045,639.282,Dry
903,1,20.6886,32.205,573.269,Dry
903.3,11.3988,20.5505,32.3436,646.231,Dry
903.5,63.3926,20.9649,31.9279,521.154,Dry
903.8,11.3988,21.4253,31.466,660.128,Dry
904,52.9939,22.3691,31.0964,576.744,Dry
904.3,21.7975,23.3129,30.8193,653.18,Dry
904.5,63.3926,23.7733,30.7269,646.231,Dry
904.8,52.9939,23.7733,30.9117,743.513,Dry
905,32.1963,23.4971,31.235,667.077,Dry
905.3,52.9939,22.9906,31.6969,694.872,Dry
905.5,84.1902,22.2079,32.0203,632.333,Dry
905.8,32.1963,21.7015,32.2512,757.41,Dry
906,32.1963,21.1951,32.5746,694.872,Dry
906.3,32.1963,21.103,32.5746,632.333,Dry
906.5,11.3988,21.149,32.6208,639.282,Dry
906.8,52.9939,21.4713,32.6208,660.128,Dry
907,11.3988,22.2079,32.4822,542,Dry
907.3,42.5951,23.7273,32.1588,722.667,Dry
907.5,63.3926,25.5689,31.9741,701.82,Dry
907.8,84.1902,25.7991,33.406,757.41,Dry
908,73.7914,25.1085,34.3761,646.231,Dry
908.3,52.9939,24.9473,35.0227,528.103,Dry
908.5,42.5951,25.4538,34.7456,583.692,Dry
908.8,11.3988,25.2926,34.1913,715.718,Dry
909,73.7914,26.1214,32.5284,806.051,Dry
909.3,32.1963,25.8912,29.6183,715.718,Dry
909.5,52.9939,24.556,29.6183,660.128,Dry
909.8,21.7975,22.254,29.5259,715.718,Dry
910,42.5951,19.3074,28.2325,514.205,Dry
910.3,73.7914,18.8931,27.5396,298.795,Dry
910.5,73.7914,16.9133,26.3387,409.974,Dry
910.8,42.5951,15.9004,25.9229,444.718,Dry
911,104.988,15.8084,24.7681,382.179,Dry
911.3,63.3926,15.9465,23.3362,333.538,Dry
911.5,94.589,16.2688,22.089,465.564,Dry
911.8,115.387,16.545,20.7956,403.026,Dry
912,58.1933,16.3608,19.6408,562.846,Dry
912.3,84.1902,16.3148,18.8556,340.487,Dry
912.5,104.988,16.591,18.2551,406.5,Dry
912.8,84.1902,16.6831,18.1165,403.026,Dry
913,11.3988,17.0054,18.8094,375.231,Dry
913.3,115.387,16.545,19.3637,403.026,Dry
913.5,84.1902,17.1896,20.1489,507.256,Dry
913.8,115.387,17.6039,20.1951,319.641,Dry
914,104.988,18.2945,20.2875,521.154,Dry
914.3,52.9939,18.9391,20.2413,368.282,Dry
914.5,84.1902,19.6297,19.8718,396.077,Dry
914.8,136.184,19.4455,20.0565,472.513,Dry
915,115.387,18.8931,20.4723,451.667,Dry
915.3,104.988,18.3866,21.0728,465.564,Dry
915.5,84.1902,18.2485,21.7195,430.821,Dry
915.8,167.38,18.6629,22.3661,493.359,Dry
916,198.577,19.6757,22.4123,396.077,Dry
916.3,94.589,20.9649,22.7819,548.949,Dry
916.5,125.785,22.3,22.9666,528.103,Dry
916.8,115.387,22.8065,23.6133,514.205,Dry
917,84.1902,22.7144,24.0752,462.09,Dry
917.3,146.583,22.4842,24.0291,500.308,Dry
917.5,94.589,22.3921,24.0291,576.744,Dry
917.8,73.7914,22.2079,23.9367,458.615,Dry
918,136.184,21.08,23.3824,451.667,Dry
918.3,84.1902,20.1822,23.1976,479.462,Dry
918.5,177.779,19.6757,22.5971,597.59,Dry
918.8,146.583,20.1822,22.1352,632.333,Dry
919,125.785,20.3663,21.7426,500.308,Dry
919.3,125.785,20.7807,21.4885,486.41,Dry
919.5,115.387,20.8728,21.5347,528.103,Dry
919.8,94.589,21.0569,20.9342,507.256,Dry
920,115.387,21.149,20.657,396.077,Dry
920.3,94.589,20.5045,20.5647,465.564,Dry
920.5,177.779,19.0312,20.657,430.821,Dry
920.8,104.988,18.1104,20.6109,590.641,Dry
921,125.785,17.65,20.3799,451.667,Dry
921.3,156.982,17.4198,20.0565,493.359,Dry
921.5,115.387,17.3277,19.8718,493.359,Dry
921.8,208.975,17.3277,19.918,535.051,Dry
922,115.387,17.3737,20.0104,437.769,Dry
922.3,146.583,17.8341,20.1489,514.205,Dry
922.5,136.184,18.5247,20.888,409.974,Dry
922.8,84.1902,19.1693,21.7887,548.949,Dry
923,104.988,20.3203,23.0128,562.846,Dry
923.3,115.387,21.7936,24.6296,576.744,Dry
923.5,84.1902,23.451,26.5696,590.641,Dry
923.8,125.785,24.7402,27.5858,528.103,Dry
924,104.988,26.1674,28.5559,597.59,Dry
924.3,32.1963,27.0882,29.0178,639.282,Dry
924.5,73.7914,26.9961,29.0178,618.436,Dry
924.8,125.785,25.7991,29.1564,507.256,Dry
925,84.1902,24.6941,28.7406,500.308,Dry
925.3,32.1963,24.2337,27.6782,437.769,Dry
925.5,99.7883,24.1877,26.2925,496.833,Dry
925.8,167.38,23.5892,25.3224,514.205,Dry
926,73.7914,22.3921,24.3524,430.821,Dry
926.3,156.982,21.4253,23.8905,409.974,Dry
926.5,52.9939,20.0441,23.6595,548.949,Dry
926.8,136.184,19.3535,23.5209,507.256,Dry
927,125.785,19.2153,23.8443,590.641,Dry
927.3,125.785,19.8139,23.7057,576.744,Dry
927.5,63.3926,21.7936,23.1514,687.923,Dry
927.8,73.7914,22.9446,23.0128,632.333,Dry
928,146.583,22.2079,22.7819,472.513,Dry
928.3,104.988,20.8728,23.1514,562.846,Dry
928.5,63.3926,19.4455,22.7357,611.487,Dry
928.8,73.7914,18.847,22.3661,542,Dry
929,177.779,18.5708,21.8118,507.256,Dry
929.3,136.184,18.6168,21.6733,500.308,Dry
929.5,84.1902,18.5247,21.4423,500.308,Dry
929.8,94.589,18.824,21.3037,375.231,Dry
930,208.975,18.9851,21.2575,472.513,Dry
930.3,94.589,19.1233,21.1652,562.846,Dry
930.5,198.577,19.2153,21.1652,555.897,Dry
930.8,104.988,19.5837,21.2113,493.359,Dry
931,146.583,19.5837,21.3961,528.103,Dry
931.3,94.589,19.3995,21.6964,486.41,Dry
931.5,240.172,19.4916,21.858,507.256,Dry
931.8,260.969,19.6757,21.7656,472.513,Dry
932,229.773,19.8599,21.8118,507.256,Dry
932.3,344.16,19.7678,21.9504,437.769,Dry
932.5,271.368,19.4916,22.2276,542,Dry
932.8,208.975,19.5837,22.4585,576.744,Dry
933,250.571,19.5837,22.3661,528.103,Dry
933.3,208.975,19.998,22.2738,493.359,Dry
933.5,198.577,20.2282,21.9966,583.692,Dry
933.8,297.365,19.998,22.3661,538.526,Dry
934,344.16,20.1131,22.9666,486.41,Dry
934.3,385.755,20.1361,23.1514,437.769,Dry
934.5,250.571,20.2282,23.6595,653.18,Dry
934.8,219.374,19.4916,23.9367,542,Dry
935,177.779,18.6168,24.1214,597.59,Dry
935.3,125.785,18.0183,23.7981,597.59,Dry
935.5,177.779,17.7881,23.5902,535.051,Dry
935.8,125.785,18.0183,23.7519,618.436,Dry
936,125.785,18.7549,24.3524,590.641,Dry
936.3,104.988,20.1822,25.0915,618.436,Fresh_Water
936.5,125.785,22.3,26.8468,604.538,Fresh_Water
936.8,115.387,24.6941,29.4335,938.077,Fresh_Water
937,21.7975,26.812,32.8979,951.974,Fresh_Water
937.3,32.1963,28.0551,37.009,875.538,Fresh_Water
937.5,1,28.3773,42.1825,1063.15,Fresh_Water
937.8,32.1963,28.4694,46.3398,1004.09,Fresh_Water
938,63.3926,28.7457,49.3422,917.231,Fresh_Water
938.3,32.1963,28.8377,50.7742,958.923,Fresh_Water
938.5,63.3926,29.0219,51.7442,715.718,Fresh_Water
938.8,42.5951,29.2061,52.1138,708.769,Fresh_Water
939,115.387,29.7585,52.3909,625.385,Fresh_Water
939.3,84.1902,30.1269,52.6912,667.077,Fresh_Water
939.5,32.1963,30.1269,53.384,792.154,Fresh_Water
939.8,21.7975,29.7125,54.1462,708.769,Fresh_Water
940,11.3988,29.5283,54.9315,701.82,Fresh_Water
940.3,42.5951,29.3902,55.6244,813,Fresh_Water
940.5,11.3988,29.2521,55.8553,764.359,Fresh_Water
940.8,21.7975,29.0679,55.8091,722.667,Fresh_Water
941,63.3926,29.2521,55.4396,778.256,Fresh_Water
941.3,63.3926,29.4823,54.6543,764.359,Fresh_Water
941.5,1,29.6665,54.0538,639.282,Fresh_Water
941.8,11.3988,29.5744,53.6843,743.513,Fresh_Water
942,32.1963,29.5283,53.2686,687.923,Fresh_Water
942.3,42.5951,29.6204,52.9452,576.744,Fresh_Water
942.5,1,29.6665,52.4833,611.487,Fresh_Water
942.8,11.3988,29.8967,51.8828,555.897,Fresh_Water
943,11.3988,29.8967,51.1899,590.641,Fresh_Water
943.3,42.5951,29.2521,50.497,680.974,Fresh_Water
943.5,1,28.5155,49.9658,569.795,Fresh_Water
943.8,42.5951,27.8709,49.4346,611.487,Fresh_Water
944,1,27.3644,49.3884,514.205,Fresh_Water
944.3,21.7975,27.2263,49.3884,576.744,Fresh_Water
944.5,52.9939,26.7659,49.3422,576.744,Fresh_Water
944.8,52.9939,26.5357,49.4346,618.436,Fresh_Water
945,32.1963,26.2595,49.3422,750.462,Fresh_Water
945.3,11.3988,26.0293,49.1575,611.487,Fresh_Water
945.5,1,25.8451,48.8803,542,Fresh_Water
945.8,1,25.7991,48.6956,528.103,Fresh_Water
946,42.5951,25.7991,48.3722,653.18,Fresh_Water
946.3,32.1963,25.9832,48.0951,674.026,Fresh_Water
946.5,32.1963,26.0753,47.9103,743.513,Fresh_Water
946.8,1,26.0293,47.841,611.487,Fresh_Water
947,21.7975,25.8451,47.9103,618.436,Fresh_Water
947.3,1,25.7991,48.0951,694.872,Fresh_Water
947.5,21.7975,25.9832,48.1413,646.231,Fresh_Water
947.8,63.3926,26.3516,47.6793,618.436,Fresh_Water
948,32.1963,27.0422,47.356,597.59,Fresh_Water
948.3,146.583,27.9169,47.1712,618.436,Fresh_Water
948.5,26.9969,28.8838,46.9403,694.872,Fresh_Water
948.8,32.1963,29.2521,47.125,611.487,Fresh_Water
949,1,29.2521,47.587,639.282,Fresh_Water
949.3,63.3926,29.3902,48.1875,743.513,Fresh_Water
949.5,1,29.4363,48.6494,618.436,Fresh_Water
949.8,52.9939,29.16,48.8341,555.897,Fresh_Water
950,42.5951,29.0219,49.0189,535.051,Fresh_Water
950.3,42.5951,28.7457,48.9727,687.923,Fresh_Water
950.5,32.1963,28.4234,48.9265,701.82,Fresh_Water
950.8,11.3988,28.1471,49.1344,604.538,Fresh_Water
951,32.1963,28.009,49.527,528.103,Fresh_Water
951.3,21.7975,27.8709,49.8042,528.103,Fresh_Water
951.5,11.3988,27.963,50.0351,479.462,Fresh_Water
951.8,63.3926,28.5155,49.5732,569.795,Fresh_Water
952,32.1963,29.5744,49.1113,597.59,Fresh_Water
952.3,32.1963,31.0016,48.5108,465.564,Fresh_Water
952.5,84.1902,32.8432,48.5108,656.654,Fresh_Water
952.8,63.3926,33.672,49.1575,729.615,Fresh_Water
953,63.3926,33.0734,50.728,521.154,Fresh_Water
953.3,73.7914,32.3138,52.2062,493.359,Fresh_Water
953.5,84.1902,31.8534,52.7143,562.846,Fresh_Water
953.8,52.9939,31.8303,52.9452,500.308,Fresh_Water
954,94.589,31.6922,52.7605,389.128,Fresh_Water
954.3,63.3926,31.6922,52.8297,521.154,Fresh_Water
954.5,63.3926,31.6922,53.3609,507.256,Fresh_Water
954.8,42.5951,31.6462,53.9845,423.872,Fresh_Water
955,21.7975,31.9685,54.9315,528.103,Fresh_Water
955.3,21.7975,32.2447,55.7167,437.769,Fresh_Water
955.5,42.5951,32.9353,56.8253,458.615,Fresh_Water
955.8,21.7975,33.8101,57.472,576.744,Fresh_Water
956,32.1963,35.1452,57.7954,472.513,Fresh_Water
956.3,11.3988,36.2042,58.3959,548.949,Fresh_Water
956.5,37.3957,37.125,58.5806,715.718,Fresh_Water
956.8,21.7975,38.0228,58.0263,729.615,Fresh_Water
957,32.1963,38.9205,56.8253,604.538,Fresh_Water
957.3,63.3926,39.0126,56.2248,625.385,Fresh_Water
957.5,94.589,37.6775,56.3634,576.744,Fresh_Water
957.8,32.1963,36.066,56.8715,597.59,Fresh_Water
958,42.5951,34.5467,57.934,528.103,Fresh_Water
958.3,11.3988,33.3497,58.904,632.333,Fresh_Water
958.5,21.7975,32.7051,60.1512,562.846,Fresh_Water
958.8,32.1963,32.3828,61.0288,555.897,Fresh_Water
959,21.7975,32.2907,60.9826,555.897,Fresh_Water
959.3,42.5951,32.521,60.3821,590.641,Fresh_Water
959.5,42.5951,32.9813,59.7816,625.385,Fresh_Water
959.8,26.9969,33.6259,59.3659,500.308,Fresh_Water
960,1,34.3626,59.1349,604.538,Fresh_Water
960.3,21.7975,34.6848,59.3659,785.205,Fresh_Water
960.5,52.9939,34.5928,60.105,819.949,Fresh_Water
960.8,32.1963,34.4316,61.1674,701.82,Fresh_Water
961,11.3988,34.2244,61.4445,694.872,Fresh_Water
961.3,21.7975,33.9482,61.1674,771.308,Fresh_Water
961.5,11.3988,33.9022,60.844,778.256,Fresh_Water
961.8,11.3988,33.8101,60.5207,639.282,Fresh_Water
962,1,33.764,60.3128,555.897,Fresh_Water
962.3,32.1963,33.8101,60.4283,639.282,Fresh_Water
962.5,52.9939,33.8101,60.7055,632.333,Fresh_Water
962.8,11.3988,33.8561,61.306,590.641,Fresh_Water
963,11.3988,33.9022,61.3983,708.769,Fresh_Water
963.3,21.7975,33.8561,61.2598,687.923,Fresh_Water
963.5,1,33.8101,61.306,660.128,Fresh_Water
963.8,32.1963,33.6259,61.0288,677.5,Fresh_Water
964,11.3988,33.2806,60.8902,792.154,Fresh_Water
964.3,32.1963,33.0274,60.5669,764.359,Fresh_Water
964.5,11.3988,32.7972,60.105,833.846,Fresh_Water
964.8,21.7975,32.567,59.5045,743.513,Fresh_Water
965,42.5951,32.7051,58.5344,813,Fresh_Water
965.3,11.3988,32.521,57.7492,903.333,Fresh_Water
965.5,21.7975,32.1987,56.8253,861.641,Fresh_Water
965.8,32.1963,31.9685,56.271,667.077,Fresh_Water
966,11.3988,31.7383,55.9939,729.615,Fresh_Water
966.3,42.5951,31.2779,55.4396,639.282,Fresh_Water
966.5,21.7975,30.9556,55.3472,680.974,Fresh_Water
966.8,37.3957,30.5412,55.301,785.205,Fresh_Water
967,11.3988,30.2189,54.3772,715.718,Fresh_Water
967.3,42.5951,30.1269,52.9914,847.744,Fresh_Water
967.5,11.3988,29.7125,51.698,906.808,Fresh_Water
967.8,11.3988,29.3902,50.8666,910.282,Fresh_Water
968,52.9939,28.5615,50.0351,833.846,Fresh_Water
968.3,11.3988,28.1471,49.3884,799.103,Fresh_Water
968.5,84.1902,27.5946,49.4808,903.333,Fresh_Water
968.8,11.3988,27.1342,49.9427,680.974,Fresh_Water
969,21.7975,26.858,49.5039,743.513,Fresh_Water
969.3,32.1963,27.1342,48.7418,687.923,Fresh_Water
969.5,1,27.1803,48.2336,826.897,Fresh_Water
969.8,21.7975,27.4105,47.6331,687.923,Fresh_Water
970,21.7975,27.7788,46.9403,951.974,Fresh_Water
970.3,1,28.009,46.5245,667.077,Fresh_Water
970.5,52.9939,27.8249,46.8017,1049.26,Fresh_Water
970.8,52.9939,27.7328,47.5408,847.744,Fresh_Water
971,1,27.6407,48.0027,757.41,Fresh_Water
971.3,21.7975,27.7788,48.5108,854.692,Fresh_Water
971.5,42.5951,27.8249,48.8803,910.282,Fresh_Water
971.8,32.1963,27.9169,49.0189,757.41,Fresh_Water
972,32.1963,28.1471,49.1575,778.256,Fresh_Water
972.3,11.3988,28.1932,49.2037,847.744,Fresh_Water
972.5,21.7975,28.1471,49.1113,993.667,Fresh_Water
972.8,1,28.1011,49.2499,924.18,Fresh_Water
973,11.3988,28.0551,49.527,903.333,Fresh_Water
973.3,21.7975,27.9169,49.9427,847.744,Fresh_Water
973.5,11.3988,27.5486,49.9889,882.487,Fresh_Water
973.8,32.1963,27.3644,50.3585,868.59,Fresh_Water
974,1,27.2263,50.5432,854.692,Fresh_Water
974.3,1,27.1803,50.2199,847.744,Fresh_Water
974.5,32.1963,27.2263,49.9889,879.013,Fresh_Water
974.8,42.5951,27.5026,49.7118,833.846,Fresh_Water
975,32.1963,27.3644,49.8504,917.231,Fresh_Water
975.3,21.7975,27.3184,49.8504,785.205,Fresh_Water
975.5,1,27.1803,49.7118,792.154,Fresh_Water
975.8,1,27.4565,49.273,715.718,Fresh_Water
976,11.3988,27.963,48.0258,743.513,Fresh_Water
976.3,42.5951,28.9759,46.7555,674.026,Fresh_Water
976.5,32.1963,30.1729,46.0164,715.718,Fresh_Water
976.8,42.5951,30.1269,46.1088,792.154,Fresh_Water
977,11.3988,29.4823,46.7093,861.641,Fresh_Water
977.3,11.3988,28.7917,48.2798,924.18,Fresh_Water
977.5,11.3988,28.2392,49.8504,757.41,Fresh_Water
977.8,1,27.7788,50.8666,910.282,Fresh_Water
978,1,27.5026,51.3747,840.795,Fresh_Water
978.3,32.1963,27.4565,51.6518,910.282,Fresh_Water
978.5,42.5951,27.5026,50.497,826.897,Fresh_Water
978.8,21.7975,27.9169,49.2961,910.282,Fresh_Water
979,32.1963,28.3773,48.2567,875.538,Fresh_Water
979.3,32.1963,28.5155,47.7717,806.051,Fresh_Water
979.5,94.589,29.0219,47.6331,729.615,Fresh_Water
979.8,11.3988,29.16,48.0027,931.128,Fresh_Water
980,32.1963,28.8838,49.3422,743.513,Fresh_Water
980.3,1,28.5615,51.0975,861.641,Fresh_Water
980.5,1,28.1932,51.5133,993.667,Fresh_Water
980.8,21.7975,27.963,51.7442,917.231,Fresh_Water
981,21.7975,27.6867,51.6518,903.333,Fresh_Water
981.3,11.3988,27.5256,51.3747,840.795,Fresh_Water
981.5,1,27.4565,50.8666,771.308,Fresh_Water
981.8,52.9939,27.3644,50.8666,750.462,Fresh_Water
982,1,27.3644,50.8204,729.615,Fresh_Water
982.3,11.3988,27.7328,50.959,868.59,Fresh_Water
982.5,73.7914,28.5615,50.5432,875.538,Fresh_Water
982.8,125.785,29.6204,49.6656,868.59,Fresh_Water
983,73.7914,31.2779,49.2961,771.308,Fresh_Water
983.3,94.589,32.2907,49.4346,785.205,Fresh_Water
983.5,125.785,33.1195,50.2661,722.667,Fresh_Water
983.8,94.589,33.3036,51.3285,701.82,Fresh_Water
984,73.7914,33.4418,52.7143,663.603,Fresh_Water
984.3,125.785,33.0274,53.3148,670.551,Fresh_Water
984.5,146.583,32.3828,53.9153,684.449,Fresh_Water
984.8,104.988,31.3699,54.2386,778.256,Fresh_Water
985,94.589,30.8175,53.5457,729.615,Fresh_Water
985.3,73.7914,30.8635,53.1531,729.615,Fresh_Water
985.5,73.7914,30.1269,52.4833,750.462,Fresh_Water
985.8,63.3926,29.3902,52.4833,799.103,Fresh_Water
986,52.9939,29.2061,52.4371,826.897,Fresh_Water
986.3,63.3926,28.9759,52.3447,972.82,Fresh_Water
986.5,42.5951,28.9759,52.16,729.615,Fresh_Water
986.8,11.3988,29.3902,52.0214,694.872,Fresh_Water
987,26.9969,30.1729,51.698,868.59,Fresh_Water
987.3,42.5951,31.1858,51.4209,882.487,Fresh_Water
987.5,94.589,32.1066,50.5432,722.667,Fresh_Water
987.8,73.7914,32.521,50.6356,792.154,Fresh_Water
988,32.1963,32.1526,51.0052,757.41,Fresh_Water
988.3,42.5951,31.3699,51.698,639.282,Fresh_Water
988.5,63.3926,30.7254,52.2985,868.59,Fresh_Water
988.8,21.7975,30.0348,52.5757,729.615,Fresh_Water
989,21.7975,29.3442,52.4833,757.41,Fresh_Water
989.3,32.1963,29.0679,52.3447,660.128,Fresh_Water
989.5,52.9939,28.8838,52.0676,861.641,Fresh_Water
989.8,32.1963,28.7917,51.8366,875.538,Fresh_Water
990,32.1963,28.6996,51.698,757.41,Fresh_Water
990.3,11.3988,28.6075,52.0214,806.051,Fresh_Water
990.5,21.7975,28.6075,52.0214,764.359,Fresh_Water
990.8,42.5951,28.9759,51.8366,750.462,Fresh_Water
991,1,29.3442,51.698,847.744,Fresh_Water
991.3,63.3926,29.4363,51.3747,819.949,Fresh_Water
991.5,32.1963,29.6665,51.1899,680.974,Fresh_Water
991.8,21.7975,29.6204,51.0975,729.615,Fresh_Water
992,42.5951,29.6665,51.4671,840.795,Fresh_Water
992.3,1,30.0348,52.0214,632.333,Fresh_Water
992.5,42.5951,29.8967,52.4371,708.769,Fresh_Water
992.8,1,30.0808,52.1138,667.077,Fresh_Water
993,1,30.1269,52.0676,674.026,Fresh_Water
993.3,42.5951,29.8506,51.9752,562.846,Fresh_Water
993.5,52.9939,29.5283,51.3747,660.128,Fresh_Water
993.8,37.3957,30.1269,50.6818,903.333,Fresh_Water
994,63.3926,30.5873,50.5894,729.615,Fresh_Water
994.3,52.9939,30.6333,51.5364,632.333,Fresh_Water
994.5,1,30.3571,52.1138,604.538,Fresh_Water
994.8,37.3957,30.1269,54.0076,590.641,Fresh_Water
995,32.1963,29.9887,54.2386,667.077,Fresh_Water
995.3,1,30.4952,52.2985,639.282,Fresh_Water
995.5,11.3988,32.7051,51.0975,729.615,Fresh_Water
995.8,1,30.2189,50.1737,729.615,Fresh_Water
996,26.9969,29.6204,49.4346,938.077,Fresh_Water
996.3,11.3988,29.9427,48.0951,1021.46,Fresh_Water
996.5,11.3988,30.1269,45.3697,833.846,Fresh_Water
996.8,32.1963,31.3239,45.5083,924.18,Fresh_Water
997,32.1963,31.9685,44.6769,938.077,Fresh_Water
997.3,52.9939,32.3368,44.3535,833.846,Fresh_Water
997.5,11.3988,32.4749,44.7692,1014.51,Fresh_Water
997.8,1,31.9685,45.8317,1000.62,Fresh_Water
998,42.5951,31.5541,48.0489,847.744,Fresh_Water
998.3,52.9939,31.416,49.0189,889.436,Fresh_Water
998.5,52.9939,31.6001,49.4808,861.641,Fresh_Water
998.8,1,31.7843,49.8966,958.923,Fresh_Water
999,42.5951,32.3828,50.3123,840.795,Fresh_Water
999.3,42.5951,32.8893,50.3123,1000.62,Fresh_Water
999.5,11.3988,32.9813,50.3585,965.872,Fresh_Water
999.8,63.3926,33.4878,50.5894,847.744,Fresh_Water
1000,32.1963,33.8791,50.7511,1014.51,Fresh_Water
1000.3,1,34.3626,51.1437,951.974,Fresh_Water
1000.5,11.3988,34.6388,51.0975,854.692,Fresh_Water
1000.8,21.7975,34.5928,51.1899,868.59,Fresh_Water
1001,1,35.0992,51.698,938.077,Fresh_Water
1001.3,32.1963,35.5136,51.7442,993.667,Fresh_Water
1001.5,16.5982,35.974,51.929,958.923,Fresh_Water
1001.8,11.3988,36.1581,52.0676,833.846,Fresh_Water
1002,21.7975,36.2962,51.9752,847.744,Fresh_Water
1002.3,21.7975,36.4804,51.7442,938.077,Fresh_Water
1002.5,1,36.5495,51.7904,931.128,Fresh_Water
1002.8,32.1963,35.8358,51.698,951.974,Fresh_Water
1003,32.1963,35.1913,50.8666,861.641,Fresh_Water
1003.3,1,34.869,50.5432,986.718,Fresh_Water
1003.5,42.5951,34.7769,50.4047,1014.51,Fresh_Water
1003.8,21.7975,34.6388,50.1737,951.974,Fresh_Water
1004,32.1963,34.3165,49.3422,861.641,Fresh_Water
1004.3,32.1963,33.9942,48.557,771.308,Fresh_Water
1004.5,11.3988,33.764,48.9727,917.231,Fresh_Water
1004.8,11.3988,33.0504,49.1113,1042.31,Fresh_Water
1005,32.1963,32.7972,49.2037,743.513,Fresh_Water
1005.3,11.3988,33.0734,49.2961,875.538,Fresh_Water
1005.5,32.1963,33.1655,49.5732,868.59,Fresh_Water
1005.8,21.7975,33.0274,50.5432,875.538,Fresh_Water
1006,1,33.3957,49.758,917.231,Fresh_Water
1006.3,1,33.4418,49.2499,785.205,Fresh_Water
1006.5,21.7975,33.1655,49.0651,753.936,Fresh_Water
1006.8,32.1963,32.7051,48.9727,1007.56,Fresh_Water
1007,42.5951,32.4749,48.4184,882.487,Fresh_Water
1007.3,11.3988,31.6462,47.9103,868.59,Fresh_Water
1007.5,1,30.6793,47.8641,865.115,Fresh_Water
1007.8,1,29.6665,47.9103,965.872,Fresh_Water
1008,11.3988,28.9759,47.7717,847.744,Fresh_Water
1008.3,11.3988,28.6536,47.356,819.949,Fresh_Water
1008.5,21.7975,28.7457,47.125,833.846,Fresh_Water
1008.8,1,29.16,46.386,813,Fresh_Water
1009,1,28.9759,44.0302,764.359,Fresh_Water
1009.3,1,29.2981,42.552,868.59,Fresh_Water
1009.5,11.3988,28.6536,41.3972,778.256,Fresh_Water
1009.8,1,28.5155,40.9815,778.256,Fresh_Water
1010,11.3988,29.3442,40.381,722.667,Fresh_Water
1010.3,1,29.0679,40.8429,680.974,Fresh_Water
1010.5,1,28.8147,42.8292,799.103,Fresh_Water
1010.8,21.7975,29.0679,44.3535,771.308,Fresh_Water
1011,42.5951,29.2061,44.7231,854.692,Fresh_Water
1011.3,1,29.0219,45.2774,875.538,Fresh_Water
1011.5,32.1963,28.8377,45.6931,882.487,Fresh_Water
1011.8,1,28.6996,45.5545,931.128,Fresh_Water
1012,32.1963,28.3773,45.5083,938.077,Fresh_Water
1012.3,52.9939,28.1011,45.2312,764.359,Fresh_Water
1012.5,11.3988,27.6867,44.954,750.462,Fresh_Water
1012.8,11.3988,27.2724,44.6769,792.154,Fresh_Water
1013,32.1963,27.0422,44.4459,799.103,Fresh_Water
1013.3,1,26.858,43.9378,753.936,Fresh_Water
1013.5,11.3988,26.7199,43.7068,868.59,Fresh_Water
1013.8,1,26.7659,43.1987,715.718,Fresh_Water
1014,1,26.812,41.3048,750.462,Fresh_Water
1014.3,11.3988,27.0882,39.9191,750.462,Fresh_Water
1014.5,42.5951,27.8249,38.9491,611.487,Fresh_Water
1014.8,32.1963,27.7788,38.5795,722.667,Fresh_Water
1015,21.7975,28.6075,38.4871,708.769,Fresh_Water
1015.3,21.7975,28.4234,38.9491,757.41,Fresh_Water
1015.5,1,28.1011,40.8429,785.205,Fresh_Water
1015.8,11.3988,27.963,42.5982,771.308,Fresh_Water
1016,1,27.8249,43.1294,861.641,Fresh_Water
1016.3,11.3988,27.5486,43.6144,854.692,Fresh_Water
1016.5,11.3988,27.1803,43.8454,910.282,Fresh_Water
1016.8,11.3988,27.2263,44.1226,986.718,Fresh_Water
1017,1,27.3644,43.7992,819.949,Fresh_Water
1017.3,21.7975,27.8939,43.1525,910.282,Fresh_Water
1017.5,1,28.3773,42.8292,924.18,Fresh_Water
1017.8,26.9969,28.5155,42.5058,833.846,Fresh_Water
1018,1,28.6536,42.4596,1035.36,Fresh_Water
1018.3,1,28.6996,42.2287,736.564,Fresh_Water
